Frequency_Hz,Magnitude
0.27441275670066057,0.013928256576713108
0.27541062127048116,0.016535942038664
0.27640848584030175,0.017503847466877307
0.27740635041012235,0.015119229701015778
0.27840421497994294,0.005428574970337259
0.2794020795497635,0.0026090288820964755
0.2803999441195841,0.003744211987242386
0.28139780868940467,0.00454716284551144
0.28239567325922527,0.0038819350320505224
0.28339353782904586,0.006962611079367045
0.2843914023988664,0.006485750531381111
0.285389266968687,0.007726601294067861
0.2863871315385076,0.010773770029354725
0.2873849961083282,0.01565938330101073
0.2883828606781488,0.016482750242031316
0.2893807252479693,0.013586612404047179
0.2903785898177899,0.01529183512986938
0.2913764543876105,0.015917874036955496
0.2923743189574311,0.013598684031320751
0.2933721835272517,0.014514920671713517
0.2943700480970723,0.011889175492435759
0.29536791266689283,0.004960293519226755
0.2963657772367134,0.007773415675179914
0.297363641806534,0.011085566447916298
0.2983615063763546,0.011862193395622968
0.2993593709461752,0.01394789854009883
0.30035723551599575,0.013053002963294476
0.30135510008581634,0.011242488143632757
0.30235296465563694,0.015556313101306491
0.30335082922545753,0.018049532579330438
0.3043486937952781,0.01628771350911271
0.30534655836509866,0.017173893128435678
0.30634442293491926,0.015471017758983801
0.30734228750473985,0.010480701480769782
0.30834015207456045,0.0076510478039637534
0.30933801664438104,0.004121054936362013
0.3103358812142016,0.0037296401613605987
0.3113337457840222,0.005880652883583375
0.31233161035384277,0.006045369689976188
0.31332947492366336,0.004329814863058
0.31432733949348396,0.003536393436265296
0.31532520406330455,0.006505700833129937
0.3163230686331251,0.005414959185730656
0.3173209332029457,0.005329902706663058
0.3183187977727663,0.006650405545659642
0.3193166623425869,0.006479076478494961
0.32031452691240747,0.006181032223984807
0.321312391482228,0.006621169776944634
0.3223102560520486,0.006959777498903228
0.3233081206218692,0.006379549931508828
0.3243059851916898,0.007274444390243588
0.3253038497615104,0.008945395181715651
0.3263017143313309,0.007752249076471485
0.3272995789011515,0.0042198563192722156
0.3282974434709721,0.002449478143479622
0.3292953080407927,0.006289513230619394
0.3302931726106133,0.004841128385494574
0.33129103718043384,0.005073970898952344
0.33228890175025444,0.005459871793291829
0.33328676632007503,0.0035430093954848603
0.33428463088989563,0.0023499800086343556
0.3352824954597162,0.006930093096344617
0.33628036002953676,0.007215035363078146
0.33727822459935736,0.005023285817745028
0.33827608916917795,0.005447452237535952
0.33927395373899855,0.004813954684620347
0.34027181830881914,0.002163384817135121
0.34126968287863974,0.0015626989580625724
0.3422675474484603,0.0022647784728047227
0.34326541201828087,0.004634279088502774
0.34426327658810146,0.009365178974299528
0.34526114115792206,0.007670789669933575
0.34625900572774265,0.00554145951798166
0.3472568702975632,0.010949962389484594
0.3482547348673838,0.010705634530431721
0.3492525994372044,0.007930381402294387
0.350250464007025,0.00807958483994154
0.35124832857684557,0.010802001414872094
0.3522461931466661,0.010911952550052575
0.3532440577164867,0.007387168472011187
0.3542419222863073,0.005629570487592628
0.3552397868561279,0.009568026780216767
0.3562376514259485,0.015008545151568544
0.357235515995769,0.01278690149383831
0.3582333805655896,0.005896030987722242
0.3592312451354102,0.002820791303919064
0.3602291097052308,0.010189267353894369
0.3612269742750514,0.008189782563996655
0.362224838844872,0.0069998433971250615
0.36322270341469254,0.007876863906149906
0.36422056798451313,0.0071258580497636035
0.3652184325543337,0.010931853156162784
0.3662162971241543,0.012903876468721253
0.3672141616939749,0.010893121092024376
0.36821202626379546,0.006855460762024803
0.36920989083361605,0.008861974363871794
0.37020775540343664,0.008305143431181236
0.37120561997325724,0.004698780909040057
0.37220348454307783,0.006935052532954391
0.3732013491128984,0.006350473453441585
0.37419921368271897,0.007208291835678724
0.37519707825253956,0.008319767464806033
0.37619494282236016,0.007378154918400961
0.37719280739218075,0.00331264667533794
0.3781906719620013,0.008371413048619951
0.3791885365318219,0.008244703679874265
0.3801864011016425,0.004698298741085275
0.3811842656714631,0.004736851361885435
0.38218213024128367,0.0022797159422877937
0.3831799948111042,0.0037150627446418177
0.3841778593809248,0.0029261271768551743
0.3851757239507454,0.002336971589517191
0.386173588520566,0.00583410911003278
0.3871714530903866,0.00556907943278092
0.3881693176602072,0.003917492116848603
0.3891671822300277,0.009904952797499549
0.3901650467998483,0.008000664930861838
0.3911629113696689,0.00635250997331926
0.3921607759394895,0.007897148022705787
0.3931586405093101,0.002501934966772539
0.39415650507913064,0.0029503528035647775
0.39515436964895123,0.0040504049600522535
0.3961522342187718,0.0055109728899316365
0.3971500987885924,0.007351758313427302
0.398147963358413,0.002350437646296618
0.39914582792823355,0.0033899579121899315
0.40014369249805415,0.008511226835967233
0.40114155706787474,0.009610099667712925
0.40213942163769534,0.004345017474092041
0.40313728620751593,0.0009961280739860495
0.40413515077733647,0.004490244292794821
0.40513301534715707,0.008930177516229229
0.40613087991697766,0.007438144557928192
0.40712874448679826,0.0018315159880764786
0.40812660905661885,0.002408735858851733
0.40912447362643944,0.00269683512213225
0.41012233819626,0.0025949443737659414
0.4111202027660806,0.001754756198643691
0.4121180673359012,0.003000353484252082
0.41311593190572177,0.005601930627458993
0.41411379647554236,0.00568769689036817
0.4151116610453629,0.007844230897069268
0.4161095256151835,0.006144317451675283
0.4171073901850041,0.004748757050923805
0.4181052547548247,0.008686941341498803
0.4191031193246453,0.010504480004259608
0.4201009838944658,0.005092906023414097
0.4210988484642864,0.008769295818968514
0.422096713034107,0.008688703359639621
0.4230945776039276,0.009047919544063778
0.4240924421737482,0.014559314622485598
0.42509030674356874,0.011789495547077339
0.42608817131338933,0.0078118866821225855
0.4270860358832099,0.01244851066032962
0.4280839004530305,0.010847564704729208
0.4290817650228511,0.0066024305988318256
0.4300796295926717,0.00471556036506152
0.43107749416249225,0.01116055020135169
0.43207535873231284,0.007540000569884344
0.43307322330213344,0.003034288867899549
0.43407108787195403,0.005232343064988754
0.4350689524417746,0.00039287944600046746
0.43606681701159516,0.006153736043832187
0.43706468158141576,0.008495538185236734
0.43806254615123635,0.0037593095138864162
0.43906041072105695,0.0077846478666233525
0.44005827529087754,0.009926037119011166
0.4410561398606981,0.003023991045184492
0.4420540044305187,0.011963107035066626
0.44305186900033927,0.012438268890192018
0.44404973357015987,0.0032607895012756473
0.44504759813998046,0.011481275390018721
0.446045462709801,0.012188146006303777
0.4470433272796216,0.007573416797524926
0.4480411918494422,0.0034932857059176577
0.4490390564192628,0.010634953495175233
0.4500369209890834,0.012787449746400385
0.4510347855589039,0.005237239890896887
0.4520326501287245,0.005747798459243822
0.4530305146985451,0.004897948634836059
0.4540283792683657,0.006713386785715069
0.4550262438381863,0.005771696969717205
0.4560241084080069,0.008485355661289955
0.45702197297782743,0.004710389653377682
0.458019837547648,0.007507712048692158
0.4590177021174686,0.006390641503592841
0.4600155666872892,0.011063242176646355
0.4610134312571098,0.014812027524899988
0.46201129582693035,0.008797771448559978
0.46300916039675094,0.009377476067298836
0.46400702496657154,0.01149552949194507
0.46500488953639213,0.003718968387644765
0.4660027541062127,0.0019746618910751507
0.46700061867603326,0.009122823465816951
0.46799848324585386,0.014748623655950996
0.46899634781567445,0.007650996548485551
0.46999421238549505,0.004951252516992852
0.47099207695531564,0.006441769268941235
0.4719899415251362,0.009605788689133298
0.4729878060949568,0.006501519249431321
0.47398567066477737,0.007229595409936434
0.47498353523459796,0.003956373258258202
0.47598139980441856,0.007405325963999577
0.47697926437423915,0.010036204203379985
0.4779771289440597,0.00691457525496857
0.4789749935138803,0.008999693521788707
0.4799728580837009,0.0026609122153416066
0.4809707226535215,0.007536311087269566
0.48196858722334207,0.012313842035113738
0.4829664517931626,0.008548034339123232
0.4839643163629832,0.004692730835741009
0.4849621809328038,0.009455898562019003
0.4859600455026244,0.008136788503836695
0.486957910072445,0.0026420593924767286
0.4879557746422655,0.006186624763811324
0.4889536392120861,0.01026368137932445
0.4899515037819067,0.010674948451814867
0.4909493683517273,0.004136479784863088
0.4919472329215479,0.005477356169310879
0.49294509749136844,0.002512046283464167
0.49394296206118904,0.008475460573514879
0.49494082663100963,0.010028018545563178
0.49593869120083023,0.004837113446879955
0.4969365557706508,0.004214856570394642
0.49793442034047136,0.0034615266183265557
0.49893228491029196,0.002438830119359558
0.49993014948011255,0.00681111676376989
0.5009280140499331,0.005513659016985918
0.5019258786197537,0.004206122791507754
0.5029237431895743,0.0043750678067502585
0.5039216077593949,0.004244103412585525
0.5049194723292155,0.004352494064922731
0.5059173368990361,0.008138595546372494
0.5069152014688566,0.011547420851012765
0.5079130660386773,0.010169398376519015
0.5089109306084978,0.010643122072353395
0.5099087951783184,0.011318627938004758
0.510906659748139,0.007995627530023237
0.5119045243179595,0.004525288188109668
0.5129023888877802,0.002062943587072122
0.5139002534576007,0.005576449733180787
0.5148981180274214,0.004855322964496419
0.5158959825972419,0.00506881760804757
0.5168938471670624,0.003640509300095576
0.5178917117368831,0.003117693924325656
0.5188895763067036,0.00474469995754274
0.5198874408765243,0.005962468027380423
0.5208853054463448,0.0032467954290579947
0.5218831700161654,0.004488370120463071
0.522881034585986,0.0077006702204549735
0.5238788991558065,0.0053354635764969755
0.5248767637256272,0.005297653929850496
0.5258746282954477,0.009007213908507667
0.5268724928652683,0.008960255911992567
0.5278703574350889,0.005337951262698222
0.5288682220049095,0.0036151129567304732
0.5298660865747301,0.009530904174656235
0.5308639511445506,0.01167558770493731
0.5318618157143712,0.00846085838950959
0.5328596802841918,0.003276684562101202
0.5338575448540124,0.001955079615086528
0.534855409423833,0.005646452432433941
0.5358532739936536,0.004334341296971544
0.5368511385634742,0.007152329097387963
0.5378490031332948,0.008602346798342589
0.5388468677031153,0.004641735875114908
0.539844732272936,0.0038430311998737896
0.5408425968427565,0.004671685657540094
0.5418404614125771,0.003952670789686521
0.5428383259823977,0.0045154401101929476
0.5438361905522182,0.002659361444093697
0.5448340551220389,0.002096229939732228
0.5458319196918594,0.005088550966870748
0.54682978426168,0.0093274082537795
0.5478276488315006,0.010931004810128436
0.5488255134013211,0.0078836425206898
0.5498233779711418,0.002529920565410761
0.5508212425409623,0.001655233543062282
0.551819107110783,0.003836077638389585
0.5528169716806035,0.0031511191453255155
0.553814836250424,0.0016235208216521333
0.5548127008202447,0.006725375256175611
0.5558105653900652,0.007360134851525938
0.5568084299598859,0.006947468547618818
0.5578062945297064,0.007509135093418013
0.558804159099527,0.006711201165620062
0.5598020236693476,0.0056088935509730365
0.5607998882391682,0.005842437745106692
0.5617977528089888,0.005689783372098215
0.5627956173788093,0.004434582500798437
0.5637934819486299,0.0027885434335372166
0.5647913465184505,0.0026471689002144526
0.5657892110882711,0.0036297710741873095
0.5667870756580917,0.0035535105414177897
0.5677849402279123,0.0025811078321582547
0.5687828047977328,0.001949116802003041
0.5697806693675534,0.005314258280252089
0.570778533937374,0.0037998577656055544
0.5717763985071946,0.004216175894465014
0.5727742630770152,0.0035759924286265592
0.5737721276468357,0.0012915873575434268
0.5747699922166564,0.002808984606696587
0.5757678567864769,0.0043111776993606825
0.5767657213562976,0.002988658983905069
0.5777635859261181,0.0007231590704113813
0.5787614504959386,0.0018486479929572925
0.5797593150657593,0.0027213661768897674
0.5807571796355798,0.0033377072336038404
0.5817550442054005,0.0036962104857354585
0.582752908775221,0.004394132110159966
0.5837507733450417,0.004030399701557953
0.5847486379148622,0.0045598486937505674
0.5857465024846827,0.004768541789474624
0.5867443670545034,0.001990501298359949
0.5877422316243239,0.0027420604758943454
0.5887400961941446,0.004358716558646704
0.5897379607639651,0.006404047472440364
0.5907358253337857,0.007436234235976761
0.5917336899036063,0.007347654962860345
0.5927315544734268,0.0056129621889648845
0.5937294190432475,0.005806614064933861
0.594727283613068,0.006559976178242046
0.5957251481828886,0.006029663413874166
0.5967230127527092,0.0054890245260273566
0.5977208773225298,0.004618357530815343
0.5987187418923504,0.0038387564423869296
0.599716606462171,0.0053752077913515805
0.6007144710319915,0.0066731529787154055
0.6017123356018121,0.005726871126965824
0.6027102001716327,0.005053033617435554
0.6037080647414533,0.0048513334652654245
0.6047059293112739,0.004274221014815504
0.6057037938810944,0.0034184066012824376
0.6067016584509151,0.004974746790000187
0.6076995230207356,0.005099341221313641
0.6086973875905562,0.0048630222355987174
0.6096952521603768,0.005688722419757479
0.6106931167301973,0.0043154100170960975
0.611690981300018,0.0019526378613668976
0.6126888458698385,0.0011446218840362404
0.6136867104396592,0.002880539493746932
0.6146845750094797,0.006306321208832165
0.6156824395793002,0.007183477412465467
0.6166803041491209,0.00526732621712915
0.6176781687189414,0.003760738061504169
0.6186760332887621,0.0030632031759418904
0.6196738978585826,0.0023135259571828897
0.6206717624284032,0.0022784221287683116
0.6216696269982238,0.002529090243684317
0.6226674915680444,0.002636511738742705
0.623665356137865,0.0018758819357425393
0.6246632207076855,0.0020939513490919456
0.6256610852775061,0.0025428610773128905
0.6266589498473267,0.00321009464519939
0.6276568144171473,0.0033709584084545574
0.6286546789869679,0.0036232720719214673
0.6296525435567885,0.005319513598020874
0.6306504081266091,0.00611108345276728
0.6316482726964296,0.006135068887794542
0.6326461372662502,0.006179916578044465
0.6336440018360708,0.004636115812378959
0.6346418664058914,0.004014560541160374
0.635639730975712,0.0033370626128355107
0.6366375955455326,0.0016454066405146104
0.6376354601153531,0.0024043449333712085
0.6386333246851738,0.0036777874656042466
0.6396311892549943,0.0023543714972497918
0.6406290538248149,0.0008420963542533666
0.6416269183946355,0.0011620079275514064
0.642624782964456,0.0010476445823797997
0.6436226475342767,0.0028595736997537547
0.6446205121040972,0.004915691558563897
0.6456183766739179,0.004694408477046129
0.6466162412437384,0.004471691593807767
0.6476141058135589,0.0047058837522372075
0.6486119703833796,0.003393254439978795
0.6496098349532001,0.0018160972815403182
0.6506076995230208,0.0006111858204070047
0.6516055640928413,0.0004969335413460134
0.6526034286626619,0.0008920242041337332
0.6536012932324825,0.0025124137273383985
0.654599157802303,0.0014522350352105854
0.6555970223721237,0.0029660469356667203
0.6565948869419442,0.0039323424015046725
0.6575927515117648,0.003665845693842071
0.6585906160815854,0.0031244109052527397
0.659588480651406,0.0023488169072246956
0.6605863452212266,0.0009023130942123598
0.6615842097910472,0.0019550734983626826
0.6625820743608677,0.005286836262501831
0.6635799389306883,0.005412187197545119
0.6645778035005089,0.004123764971668324
0.6655756680703295,0.002286755735952109
0.6665735326401501,0.0019684517967529518
0.6675713972099706,0.0027084666867916354
0.6685692617797913,0.0016773695615595198
0.6695671263496118,0.0024229065104784215
0.6705649909194324,0.001670831190154278
0.671562855489253,0.000626649880587632
0.6725607200590735,0.001743156425313763
0.6735585846288942,0.0025842302442622236
0.6745564491987147,0.0023763685200688133
0.6755543137685354,0.0027214266241347173
0.6765521783383559,0.0026608171594898864
0.6775500429081766,0.0008030495125439534
0.6785479074779971,0.00047785576622071156
0.6795457720478176,0.001700770457442953
0.6805436366176383,0.0029443991791316387
0.6815415011874588,0.0033120542082274674
0.6825393657572795,0.0019187245521235913
0.6835372303271,0.0002350943296878006
0.6845350948969205,0.0021382692149753677
0.6855329594667412,0.0023628821922673897
0.6865308240365617,0.0016248580432689653
0.6875286886063824,0.002019767923453611
0.6885265531762029,0.0015886243618804224
0.6895244177460235,0.0019578864300110453
0.6905222823158441,0.0030069431722453753
0.6915201468856647,0.0032087893937847813
0.6925180114554853,0.0028984390110030895
0.6935158760253058,0.002249906999061888
0.6945137405951264,0.0015245908261034046
0.695511605164947,0.0013278988748280332
0.6965094697347676,0.0005523710768559905
0.6975073343045882,0.000578817360111278
0.6985051988744088,0.0005234196214570717
0.6995030634442293,0.0007686171315748862
0.70050092801405,0.0006851232596378064
0.7014987925838705,0.00044706120060217615
0.7024966571536911,0.0009890822526472981
0.7034945217235117,0.0014165508873502093
0.7044923862933322,0.001757534470033861
0.7054902508631529,0.0014069097249572772
0.7064881154329734,0.0011462690672734692
0.7074859800027941,0.0016686649423951793
0.7084838445726146,0.001964104049445892
0.7094817091424351,0.0014580738689300328
0.7104795737122558,0.0010922867451314208
0.7114774382820763,0.0014905621807894042
0.712475302851897,0.000678333522253832
0.7134731674217175,0.0011480942762913473
0.714471031991538,0.0024798645923136183
0.7154688965613587,0.003737615754166489
0.7164667611311792,0.0031731069574433865
0.7174646257009999,0.0021423228203850063
0.7184624902708204,0.0014674047157657037
0.719460354840641,0.0019475696502632364
0.7204582194104616,0.0009507295798335606
0.7214560839802822,0.0008949834449226227
0.7224539485501028,0.0006788538963249148
0.7234518131199233,0.00044363301668487605
0.724449677689744,0.00045503500820316976
0.7254475422595645,0.0006187484922748481
0.7264454068293851,0.000950418933798237
0.7274432713992057,0.0010041692778802135
0.7284411359690263,0.002544136128757475
0.7294390005388469,0.0025450529951016256
0.7304368651086675,0.0024338952905027162
0.731434729678488,0.002581742142761832
0.7324325942483086,0.0015019077184991753
0.7334304588181292,0.00026102368143655376
0.7344283233879498,0.0017251322880394422
0.7354261879577704,0.0015923485937220712
0.7364240525275909,0.0018811226232455505
0.7374219170974116,0.0019275393490020274
0.7384197816672321,0.0013269555899611764
0.7394176462370528,0.0009952835855081383
0.7404155108068733,0.0011075834286228899
0.7414133753766938,0.001584601497330838
0.7424112399465145,0.001116475690004412
0.743409104516335,0.00044488476929265827
0.7444069690861557,0.000871485632056867
0.7454048336559762,0.0012763865507108008
0.7464026982257967,0.0010308576360653335
0.7474005627956174,0.00043760246602541936
0.7483984273654379,0.0006981613008182124
0.7493962919352586,0.0009001673565832605
0.7503941565050791,0.0002250400997047557
0.7513920210748997,0.0006692637063642395
0.7523898856447203,0.00039372806037556033
0.7533877502145409,0.0007609321634972245
0.7543856147843615,0.0017113626875032832
0.755383479354182,0.0019963973277429235
0.7563813439240026,0.0016766687456859933
0.7573792084938232,0.0013680747323070045
0.7583770730636438,0.0007425620986520501
0.7593749376334644,0.0012785677198001858
0.760372802203285,0.001489639390011934
0.7613706667731055,0.0008144442269216308
0.7623685313429261,0.0007363431236890053
0.7633663959127467,0.00018984851244981536
